"EmployeeId","age","volturn","Gender","npjc","salary"
840,35,0,"Female",0,42798.42
841,40,0,"Male",0,20564
842,44,0,"Male",0,68004.4
843,39,1,"Male",0,65218.23
844,47,0,"Male",0,57625.55
845,41,0,"Female",0,44097
846,53,0,"Male",0,36212
847,40,0,"Female",0,45062.23
848,43,0,"Male",0,66096.4
849,42,0,"Male",0,91962
850,37,0,"Male",1,91162
851,43,0,"Male",0,65197.52
852,48,0,"Male",0,38193.64
853,60,0,"Female",0,48181.49
854,47,0,"Female",1,48379.42
855,47,0,"Male",0,49567.05
856,39,0,"Female",0,69437.66
857,45,1,"Female",0,70673.71
858,49,0,"Male",NA,82782
859,42,0,"Male",0,86692.85
860,49,0,"Male",0,106464.5
861,46,0,"Female",0,105032.24
862,35,0,"Female",0,64192.61
863,36,1,"Female",0,44658
864,35,1,"Male",0,43138.3
865,40,0,"Female",0,53599.71
866,45,0,"Female",0,57415.51
867,43,0,"Male",0,36912
868,50,0,"Male",0,80162
869,45,1,"Male",1,68382.68
870,54,0,"Female",0,71562
871,43,0,"Male",0,51859.53
872,43,0,"Male",NA,62489.44
873,39,0,"Female",0,59150.49
874,40,0,"Female",0,46433.74
875,44,1,"Female",0,55799.38
876,60,0,"Female",0,59329.41
877,46,0,"Female",0,51759.67
878,37,0,"Female",0,51682.74
879,51,0,"Male",0,54016.98
880,40,0,"Female",0,47855.76
881,50,0,"Female",0,55844.36
882,47,0,"Female",0,56842.57
883,47,0,"Male",0,35512
884,40,0,"Male",0,82496.63
885,40,0,"Female",1,45896.33
886,40,0,"Female",0,67740.45
887,46,0,"Male",0,61302.56
888,41,0,"Female",0,49847.26
889,36,0,"Female",0,47410.03
890,36,0,"Female",0,43613.3
891,39,0,"Female",0,43717.88
892,40,0,"Male",0,64472.77
893,38,0,"Female",0,58953.34
894,45,0,"Female",0,40949.83
895,37,0,"Female",0,58634.56
896,38,0,"Female",0,68470.45
897,44,0,"Male",0,73162.13
898,41,0,"Female",0,66787
899,38,0,"Female",0,69930.69
900,37,0,"Male",0,70847.64
901,39,1,"Male",0,48780.13
902,39,0,"Female",0,48673.2
903,47,0,"Male",0,95489.05
904,38,0,"Female",0,43644.6
905,39,0,"Female",0,21177.73
906,38,0,"Male",0,47770.27
907,41,0,"Female",0,36785.11
908,61,0,"Female",0,99462.98
909,37,0,"Female",0,72454.5
910,40,0,"Male",0,68761.67
911,37,0,"Female",0,47367.98
912,32,0,"Female",0,62161
913,54,0,"Female",0,21903.3
914,38,0,"Male",0,21281.61
915,45,0,"Female",0,43124.82
916,56,0,"Female",0,59053.22
917,45,0,"Male",1,46201.12
918,42,1,"Male",1,79275.28
919,44,0,"Male",0,70068.08
920,35,0,"Male",NA,56257.24
921,42,0,"Male",0,115162
922,36,0,"Male",0,97745.77
923,36,0,"Female",0,77176.52
924,42,0,"Female",0,50200.93
925,43,0,"Male",0,82124.71
926,37,0,"Male",0,49162
927,43,0,"Female",0,53177.63
928,52,0,"Male",0,47750.77
929,39,0,"Female",0,42573.2
930,37,0,"Female",0,92122
931,48,0,"Male",0,49605.6
932,42,0,"Male",0,58578.12
933,39,0,"Female",0,44030.63
934,38,0,"Male",0,72692.22
935,38,0,"Female",0,63755.75
936,36,0,"Male",0,57488.04
937,36,0,"Male",0,83149.99
938,36,1,"Female",0,40502.24
939,52,0,"Female",1,55735.65
940,44,0,"Male",0,46522.45
941,34,0,"Male",0,50212
942,48,0,"Male",0,20052
943,38,1,"Male",0,63328.96
944,40,0,"Female",0,46292.69
945,38,0,"Female",1,57925.26
946,39,0,"Female",0,57486
947,39,0,"Female",0,80798.88
948,31,0,"Male",NA,48825.29
949,39,0,"Female",0,47401
950,38,0,"Male",0,54878
951,39,0,"Male",0,90162
952,36,0,"Male",0,67162
953,33,0,"Male",0,48969
954,38,0,"Female",0,58050.06
955,45,0,"Male",0,86954.23
956,44,0,"Male",0,78349.3
957,39,0,"Male",0,63849.46
958,31,0,"Female",0,47307.79
959,44,0,"Male",0,71293.1
960,49,0,"Female",0,65812.32
961,37,0,"Female",0,40321.44
962,42,0,"Male",0,39802.88
963,41,0,"Female",0,57486
964,36,0,"Male",0,65795.63
965,43,0,"Female",0,47592.38
966,62,0,"Female",0,46017.47
967,56,0,"Male",0,66623.32
968,44,0,"Female",0,116888.64
969,44,0,"Male",0,71388.42
970,39,0,"Male",0,71669.4
971,39,0,"Male",NA,55162
972,39,0,"Male",0,40491.86
973,49,0,"Male",0,50627.28
974,48,0,"Female",0,107626.34
975,40,0,"Male",0,39370
976,37,0,"Male",0,50989.35
977,45,0,"Male",0,55752
978,43,0,"Male",0,65203.6
979,53,0,"Male",0,36162
980,59,0,"Male",0,36162
981,53,0,"Female",0,103838.06
982,36,0,"Male",0,101697.15
983,47,0,"Female",0,52917.31
984,46,0,"Male",0,48615.47
985,39,0,"Male",1,116312
986,46,0,"Female",0,109424.4
987,44,0,"Male",0,63465.9
988,41,0,"Female",0,63995.32
989,49,0,"Male",0,51167
990,43,0,"Male",0,69267.55
991,40,0,"Female",0,40162
992,41,0,"Female",0,38954
993,60,0,"Male",0,35862
994,31,0,"Female",NA,39664.39
995,56,0,"Female",0,50034.82
996,36,0,"Female",0,39162
997,33,0,"Male",0,42162
998,40,1,"Female",1,53712
999,42,0,"Male",0,99670
1000,38,0,"Male",0,82782
1001,39,0,"Male",0,47844.45
1002,35,1,"Female",0,43794
1003,38,0,"Female",0,57750.18
1004,37,0,"Female",1,56462.5
1005,45,0,"Female",NA,64904.61
1006,40,0,"Male",0,45003.24
1007,36,1,"Male",NA,29290.4
1008,43,0,"Female",0,88596
1009,35,0,"Female",0,43362
1010,40,0,"Male",0,76932.53
1011,37,1,"Female",0,69062
1012,38,0,"Female",0,75362
1013,40,0,"Female",0,68674.5
1014,38,0,"Male",0,63856.06
1015,32,0,"Male",0,39697.2
1016,34,0,"Male",0,47009.84
1017,45,0,"Male",0,63991.89
1018,35,0,"Male",0,69522
1019,34,0,"Female",0,48834
1020,42,0,"Male",0,49229.02
1021,67,1,"Male",0,86493.98
1022,40,0,"Female",0,47095.5
1023,41,0,"Male",0,95462.26
1024,44,0,"Female",0,46547.25
1025,39,0,"Male",0,56362
1026,44,0,"Female",0,46690.5
1027,54,0,"Female",0,40812.73
1028,37,0,"Female",0,48803.33
1029,38,0,"Female",0,50162
1030,58,0,"Female",0,56407.53
1031,57,0,"Male",0,44508.75
1032,40,0,"Female",0,33565.5
1033,34,1,"Female",0,48489.6
1034,45,0,"Female",0,54002.66
1035,36,0,"Female",0,71679.62
1036,45,0,"Male",1,58162
1037,39,1,"Male",0,87139.44
1038,38,0,"Female",0,104202
1039,38,0,"Female",0,72187.25
1040,39,0,"Female",0,46763.31
1041,38,0,"Female",0,73858.5
1042,46,0,"Male",0,32662
1043,41,0,"Male",0,49591.38
1044,39,0,"Male",0,43662
1045,36,0,"Female",0,44268.7
1046,44,0,"Female",0,57769.05
1047,43,0,"Female",0,56364
1048,37,0,"Male",NA,55752
1049,34,1,"Male",0,81402.01
1050,38,1,"Male",0,99854.38
1051,39,0,"Female",0,48272.4
1052,39,1,"Female",0,45715.49
1053,42,0,"Male",0,41826.75
1054,38,0,"Male",0,42261.2
1055,34,0,"Male",0,46754
1056,64,0,"Male",0,75599.49
1057,53,0,"Female",0,56362
1058,55,0,"Male",0,59132.38
1059,54,0,"Female",0,60388.21
1060,52,0,"Female",0,55261.78
1061,44,0,"Female",0,21385.8
1062,64,0,"Female",NA,44088
1063,45,0,"Male",0,80746.83
1064,66,0,"Female",0,53046.28
1065,55,0,"Female",0,52751.22
1066,48,0,"Male",0,72497.04
1067,55,0,"Female",0,47164.84
1068,65,0,"Male",0,86369.15
1069,65,0,"Female",0,52680.23
1070,45,0,"Female",0,47981.87
1071,46,0,"Male",0,73179.85
1072,45,0,"Female",0,23627.22
1073,57,0,"Male",0,50873.31
1074,66,0,"Female",0,53534.59
1075,53,0,"Male",0,66162.32
1076,53,0,"Female",0,53722.66
1077,63,0,"Male",0,55044.56
1078,59,0,"Male",0,60663.23
1079,41,0,"Female",0,57307.69
1080,64,0,"Female",0,50170.63
1081,65,0,"Female",0,54571
1082,50,0,"Female",0,46754
1083,57,0,"Female",0,20969.65
1084,48,0,"Male",0,65578.25
1085,51,0,"Male",0,47194.61
1086,67,1,"Male",0,74042.68
1087,53,0,"Female",0,51298.98
1088,53,0,"Female",0,44152.99
1089,47,0,"Male",0,78600.99
1090,37,0,"Female",0,54033.34
1091,46,1,"Male",0,96716
1092,42,0,"Female",0,54134.56
1093,54,0,"Male",0,67221.31
1094,46,0,"Male",0,53819.17
1095,61,0,"Male",0,53400.47
1096,51,0,"Female",0,65442
1097,59,0,"Male",0,68161.98
1098,54,0,"Male",0,53400.7
1099,57,0,"Male",0,64102.28
1100,46,0,"Male",0,84062
1101,44,0,"Female",0,45898.42
1102,61,0,"Female",0,40079.17
1103,59,0,"Female",0,67607.15
1104,49,0,"Female",0,59862.64
1105,58,0,"Male",0,39698.87
1106,41,0,"Male",0,66462.26
1107,50,0,"Male",0,45277.2
1108,42,0,"Male",0,42261.2
1109,62,0,"Female",NA,26333.01
1110,56,0,"Male",NA,39058
1111,51,0,"Male",0,51267.6
1112,57,0,"Male",0,77174.54
1113,44,0,"Male",0,59444.39
1114,53,0,"Female",0,35413.5
1115,46,0,"Male",0,47987.99
1116,36,0,"Male",0,45277.2
1117,56,0,"Male",0,71133.39
1118,58,0,"Female",0,39009.67
1119,55,0,"Female",0,26682
1120,47,0,"Male",0,51267.6
1121,54,0,"Female",0,36558.15
1122,53,0,"Female",0,38441.33
1123,51,0,"Male",0,79873.08
1124,50,0,"Female",0,78162.36
1125,55,0,"Male",0,39698.87
1126,63,0,"Female",0,30699
1127,52,0,"Female",0,50200.38
1128,43,0,"Female",0,66383.11
1129,45,0,"Male",0,58114.44
1130,54,1,"Female",0,80106.39
1131,41,0,"Male",0,48299.09
1132,38,0,"Female",0,40452.81
1133,45,0,"Male",0,48272.4
1134,42,0,"Female",0,49953.88
1135,57,0,"Female",0,33636.07
1136,40,0,"Female",0,37825.56
1137,55,0,"Male",0,52765.2
1138,49,0,"Female",0,37788.25
1139,48,0,"Male",0,45277.2
1140,53,0,"Male",0,71608.64
1141,41,0,"Female",0,46754
1142,40,0,"Male",0,48977.57
1143,44,0,"Female",0,52328.7
1144,40,0,"Male",0,49770
1145,52,0,"Male",0,20766
1146,51,1,"Male",0,27972
1147,34,0,"Female",0,52453.23
1148,59,0,"Male",0,43154.29
1149,49,0,"Female",0,58662
1150,46,0,"Female",0,72162.6
1151,49,0,"Male",0,78912
1152,40,0,"Female",0,62586
1153,51,0,"Male",0,64422
1154,60,0,"Male",0,49198.37
1155,35,0,"Female",0,57912.42
1156,66,0,"Female",0,30762
1157,47,0,"Female",0,45922
1158,62,0,"Male",0,73789.87
1159,40,0,"Male",0,83458.87
1160,40,0,"Female",0,61712.06
1161,59,0,"Male",0,65203.6
1162,48,0,"Female",0,30462
1163,36,0,"Male",0,56530.34
1164,46,0,"Female",0,39021.88
1165,38,0,"Female",0,58634.56
1166,62,0,"Male",0,78773.79
1167,40,0,"Female",0,46980
1168,33,0,"Female",0,69188.59
1169,37,0,"Female",0,43750.24
1170,60,0,"Female",0,39788.55
1171,57,0,"Male",0,40617.95
1172,38,0,"Female",0,22597.09
1173,41,0,"Male",0,26559.66
1174,51,0,"Male",0,20564
1175,39,0,"Male",0,70162
1176,56,0,"Male",0,42490
1177,61,0,"Female",0,46049.85
1178,37,0,"Male",0,79683.75
1179,38,0,"Male",0,70998.42
1180,52,0,"Male",0,73604.04
1181,41,0,"Male",0,84711.87
1182,40,0,"Female",0,100122.75
1183,47,0,"Female",0,45565.86
1184,40,0,"Male",0,87242.9
1185,39,0,"Male",NA,35087.71
1186,43,0,"Male",0,78732
1187,38,0,"Female",NA,50135.38
1188,41,0,"Male",0,49566.4
1189,38,0,"Female",0,38947.69
1190,67,0,"Female",0,70574.82
1191,31,1,"Male",NA,64666.8
1192,33,0,"Female",0,44229.12
1193,46,0,"Male",0,74038.01
1194,35,0,"Male",0,38810.16
1195,47,0,"Male",0,50530.08
1196,35,0,"Male",0,33925.59
1197,40,0,"Female",0,46571.14
1198,33,0,"Female",0,46525.2
1199,35,0,"Male",0,44562.93
1200,44,0,"Male",0,68004.4
1201,39,0,"Female",0,48162
1202,38,0,"Male",0,78687.46
1203,43,0,"Female",0,67579.92
1204,34,0,"Male",0,65162
1205,36,0,"Female",0,50344.84
1206,40,0,"Female",0,57565.94
1207,50,0,"Female",0,52794.97
1208,50,0,"Female",0,41861.28
1209,56,0,"Male",0,71800.22
1210,35,0,"Male",0,77159.9
1211,37,0,"Male",0,53090.82
1212,37,1,"Male",0,58050.06
1213,35,0,"Female",0,46475.06
1214,45,0,"Male",0,46484.92
1215,47,0,"Male",0,81313.2
1216,40,0,"Male",0,92982
1217,37,0,"Female",0,39000.54
1218,39,0,"Female",0,47401.61
1219,43,0,"Male",0,60366.88
1220,59,0,"Male",0,94015
1221,63,0,"Female",0,35906.3
1222,66,0,"Male",0,48272.4
1223,38,0,"Male",0,53630.05
1224,40,0,"Female",0,46533.63
1225,36,0,"Male",0,35362.2
1226,42,0,"Female",0,58705.45
1227,43,0,"Female",0,55360.74
1228,44,0,"Male",0,71562
1229,34,0,"Female",0,56364
1230,35,1,"Male",0,27972
1231,34,0,"Male",0,48667.6
1232,59,0,"Male",0,36985.78
1233,35,1,"Female",0,61228.76
1234,41,0,"Female",NA,42186
1235,40,1,"Female",0,93262.58
1236,44,0,"Male",0,45818.9
1237,38,0,"Male",0,101925.89
1238,39,0,"Female",0,59759.44
1239,52,0,"Male",0,62617.32
1240,46,0,"Female",0,30162
1241,44,0,"Male",0,81334.74
1242,48,0,"Male",0,92099.88
1243,32,0,"Female",0,67089.88
1244,40,0,"Female",0,92166
1245,36,1,"Male",NA,65777.57
1246,36,0,"Female",0,57664.05
1247,49,0,"Male",0,57148.52
1248,41,0,"Male",0,59545.04
1249,50,0,"Male",0,65203.6
1250,53,0,"Male",0,53389.2
1251,49,0,"Male",0,84170.22
1252,30,0,"Female",0,51162.18
1253,41,0,"Female",0,70162
1254,33,0,"Male",0,96162
1255,38,0,"Female",0,69751
1256,46,0,"Female",0,51636.53
1257,43,0,"Female",0,78792.21
1258,35,0,"Female",0,48911
1259,33,0,"Male",0,57486
1260,31,0,"Female",0,45003.24
1261,41,0,"Male",0,59880.96
1262,37,0,"Male",0,37432.8
1263,48,0,"Male",0,50161.94
1264,38,0,"Male",0,70733.25
1265,59,0,"Female",0,90881.31
1266,57,0,"Female",0,74507.72
1267,42,0,"Male",0,108333
1268,32,0,"Female",NA,45213.6
1269,35,0,"Male",0,58671.67
1270,44,0,"Female",0,41770.72
1271,47,0,"Female",0,81716.35
1272,39,0,"Female",0,47312.93
1273,35,0,"Female",0,41982
1274,38,0,"Female",0,37016.7
1275,35,0,"Female",0,43262
1276,40,0,"Male",0,88392
1277,39,0,"Male",0,38698.42
1278,47,0,"Female",0,65662
1279,33,0,"Female",0,63491.76
1280,42,0,"Male",0,61668.61
1281,38,0,"Male",0,46783.98
1282,39,0,"Female",0,48699.72
1283,51,0,"Male",0,89713.65
1284,40,0,"Male",0,53814.27
1285,30,1,"Female",0,44666.64
1286,44,0,"Male",0,69831.01
1287,53,0,"Female",1,121004.46
1288,48,0,"Male",0,57207.03
1289,39,0,"Female",0,94162
1290,35,0,"Female",0,45352.49
1291,36,0,"Male",1,57538.98
1292,47,0,"Male",0,61524.18
1293,39,1,"Male",0,52630.46
1294,53,0,"Female",0,30162
1295,52,0,"Male",NA,49318.22
1296,48,1,"Female",0,41522.2
1297,39,0,"Female",0,35662
1298,50,0,"Female",0,57205
1299,48,0,"Female",0,51978.8
1300,51,0,"Male",0,58619.01
1301,56,0,"Female",0,43221.15
1302,48,0,"Male",0,49812.08
1303,45,0,"Male",0,38387.01
1304,60,0,"Male",0,106029.42
1305,64,0,"Female",0,36973.43
1306,50,0,"Female",0,27644
1307,50,0,"Female",0,56362
1308,43,0,"Female",0,36993.28
1309,56,0,"Female",0,60582.56
1310,57,0,"Male",0,68176.69
1311,50,0,"Female",0,40215.11
1312,49,0,"Female",0,48484.84
1313,50,0,"Female",0,36715.51
1314,55,0,"Female",0,38128.64
1315,47,0,"Female",0,49248.76
1316,47,0,"Female",0,40741.8
1317,47,0,"Female",0,39758.66
1318,46,0,"Female",0,63771.4
1319,60,0,"Male",0,71232.15
1320,51,0,"Male",0,30762
1321,64,0,"Female",0,37709.66
1322,57,0,"Female",0,41320.45
1323,48,0,"Female",0,43307.14
1324,59,0,"Male",0,62281.67
1325,43,0,"Female",0,61362.17
1326,50,0,"Male",0,72846.78
1327,50,0,"Female",0,51706.34
1328,44,0,"Female",0,53320.5
1329,39,0,"Female",0,58309.96
1330,42,0,"Male",0,62580
1331,48,0,"Female",0,39601.87
1332,57,0,"Female",0,40179.03
1333,57,0,"Female",0,40540.51
1334,39,0,"Female",0,48517.16
1335,41,0,"Female",0,56362
1336,37,0,"Male",0,81317.93
1337,36,0,"Male",0,73662
1338,45,0,"Male",0,58613.33
1339,37,0,"Male",0,79082.74
1340,36,0,"Male",0,84128.76
1341,53,0,"Male",0,74446.56
1342,35,0,"Female",0,58528.44
1343,34,0,"Male",0,36260.21
1344,44,0,"Female",0,47612.56
1345,40,0,"Male",0,63402
1346,54,0,"Male",0,30912
1347,44,0,"Male",0,63064.98
1348,38,1,"Female",0,39843.88
1349,60,0,"Female",0,43357.36
1350,36,0,"Female",0,47500.78
1351,33,1,"Female",0,48612
1352,43,0,"Male",0,81397.72
1353,36,0,"Female",0,42895.57
1354,64,0,"Male",0,36882
1355,39,0,"Male",0,82766.36
1356,44,1,"Male",0,35552.4
1357,43,0,"Male",0,133441.11
1358,43,1,"Male",0,30915
1359,34,1,"Female",0,51162
1360,37,0,"Male",0,58195.3
1361,34,0,"Male",0,56343.6
1362,34,0,"Male",0,63504
1363,40,0,"Male",0,43442.64
1364,53,0,"Female",0,47150.04
1365,39,0,"Male",0,77064.9
1366,40,0,"Male",0,53298.92
1367,35,0,"Male",0,56362
1368,38,1,"Female",0,46710
1369,62,0,"Male",0,19662
1370,38,0,"Female",0,35125.14
1371,34,0,"Male",0,66387.37
1372,34,0,"Female",0,49122
1373,37,0,"Male",0,56362
1374,37,0,"Male",0,48572.92
1375,37,0,"Male",0,45415.2
1376,47,0,"Male",0,68697.52
1377,50,0,"Male",0,70170.55
1378,53,0,"Male",0,41447.67
1379,40,0,"Female",0,56362
1380,34,0,"Female",0,66441.3
1381,60,0,"Male",0,90802.21
1382,54,0,"Male",0,50162
1383,43,0,"Male",0,47672.28
1384,49,0,"Male",0,20564
1385,53,0,"Male",0,62971.05
1386,35,0,"Male",0,43739.25
1387,38,1,"Female",NA,58506
1388,42,0,"Female",0,45263.85
1389,53,0,"Female",0,47465.74
1390,34,0,"Female",0,51469.65
1391,34,0,"Female",0,46461.3
1392,37,0,"Female",0,50212
1393,40,0,"Male",0,46926.23
1394,43,0,"Female",0,72818.39
1395,35,0,"Male",0,37162
1396,33,0,"Female",0,70162
1397,32,1,"Female",0,43662
1398,35,0,"Male",0,50317.3
1399,38,0,"Female",0,70440
1400,45,1,"Male",0,47670.75
1401,37,0,"Male",0,62993.56
1402,46,0,"Female",0,83394
1403,66,0,"Male",0,87909.88
1404,36,0,"Female",0,50212
1405,42,0,"Female",0,69855
1406,39,1,"Female",0,75951.28
1407,54,0,"Male",0,78816.24
1408,43,0,"Male",0,64332.65
1409,43,0,"Male",0,48124.55
1410,40,0,"Female",0,50226.24
1411,63,0,"Male",0,63402
1412,43,0,"Female",0,103897.19
1413,44,0,"Male",0,52682
1414,40,0,"Female",1,29880
1415,44,0,"Male",0,132533.32
1416,41,0,"Male",0,61186.66
1417,38,1,"Male",0,56823
1418,37,1,"Male",0,24162
1419,40,0,"Female",0,102662
1420,45,0,"Female",0,106140
1421,37,0,"Male",0,116733.31
1422,33,1,"Female",0,37164.45
1423,31,0,"Female",0,53474.82
1424,46,0,"Female",0,78521.6
1425,49,0,"Male",0,107410.97
1426,43,1,"Female",1,66864.02
1427,36,0,"Female",0,62586
1428,34,0,"Male",0,50785.82
1429,39,0,"Male",0,49770
1430,42,0,"Female",0,36896.71
1431,39,0,"Male",0,49826.53
1432,35,0,"Female",0,34946.78
1433,32,0,"Female",0,58897.06
1434,35,0,"Male",0,115162
1435,32,1,"Female",0,85103.01
1436,46,0,"Male",0,69286.11
1437,43,0,"Male",0,80861.85
1438,34,0,"Female",0,36260.21
1439,33,0,"Male",0,81012
1440,35,1,"Male",0,76662
1441,42,1,"Male",0,92566.99
1442,35,0,"Male",0,51810.2
1443,37,0,"Female",0,77274
1444,48,0,"Male",0,89135.47
1445,35,0,"Male",0,104587.56
1446,36,0,"Male",0,62808.36
1447,34,1,"Male",0,67392.24
1448,38,0,"Male",0,51662
1449,31,0,"Female",0,79729.8
1450,44,0,"Male",0,49891.96
1451,32,0,"Female",0,52498.22
1452,38,0,"Male",0,72120.13
1453,39,0,"Female",0,80561.02
1454,50,0,"Female",0,44308.41
1455,58,0,"Female",0,46287.36
1456,38,0,"Female",0,54295.33
1457,33,0,"Female",NA,41835.21
1458,34,0,"Male",0,67164.41
1459,39,0,"Female",0,43655.77
1460,46,0,"Female",0,55670.4
1461,40,0,"Female",0,44395.96
1462,40,0,"Female",0,44563.62
1463,41,0,"Male",0,74976.77
1464,37,0,"Female",0,76483.11
1465,31,0,"Female",0,57777.48
1466,44,0,"Female",0,76162
1467,43,0,"Female",0,33140.4
1468,42,0,"Female",0,78290.05
1469,38,0,"Male",0,72662
1470,32,0,"Male",0,47965.44
1471,41,0,"Female",0,47543.47
1472,39,0,"Male",0,35310.86
1473,36,0,"Male",0,43855.21
1474,56,0,"Male",0,97391.98
1475,40,0,"Male",0,56362
1476,39,0,"Female",0,44413.05
1477,40,0,"Female",0,36339.97
1478,35,1,"Male",0,33623.64
1479,33,0,"Male",0,47962
1480,52,0,"Female",0,76473.85
1481,34,0,"Female",0,42671.91
1482,33,0,"Male",0,37494
1483,33,0,"Female",0,55987
1484,30,0,"Female",0,60075.86
1485,46,0,"Male",0,35552.4
1486,35,0,"Male",0,56364
1487,38,0,"Female",0,63418.12
1488,41,0,"Male",0,51938.34
1489,36,0,"Female",0,66421.01
1490,44,1,"Male",0,47021.78
1491,36,0,"Male",0,65707.2
1492,52,0,"Female",0,37255.09
1493,40,0,"Female",0,52468.62
1494,42,0,"Female",0,39557.2
1495,34,0,"Female",0,57207.03
1496,40,0,"Female",0,43494.72
1497,45,0,"Male",0,46233.22
1498,43,0,"Female",0,65749.17
1499,49,0,"Male",0,101962.25
1500,42,0,"Male",1,95162
1501,40,0,"Female",0,63096
1502,33,0,"Female",0,52130.91
1503,34,0,"Female",0,51303.56
1504,42,0,"Male",0,69700.56
1505,30,0,"Female",0,37085.97
1506,48,0,"Female",0,43693
1507,42,0,"Male",0,74438.29
1508,43,0,"Male",0,119162
1509,31,0,"Female",0,49256.04
1510,38,0,"Female",0,54037.59
1511,35,0,"Female",0,62315.5
1512,38,0,"Male",0,76287
1513,47,1,"Female",0,57450
1514,31,0,"Male",0,50162
1515,41,0,"Female",0,56080.44
1516,50,0,"Female",0,57894.55
1517,39,0,"Male",0,63572.43
1518,52,0,"Male",1,80162
1519,41,0,"Male",NA,63315.3
1520,41,0,"Female",0,67074
1521,46,0,"Male",0,80677.28
1522,45,0,"Female",0,73304.39
1523,38,0,"Female",1,43447.75
1524,60,0,"Male",0,102874.86
1525,59,0,"Male",0,120328.2
1526,33,0,"Male",0,30087.62
1527,40,0,"Female",0,54634.4
1528,46,0,"Female",0,26292
1529,38,0,"Male",0,48978.06
1530,33,0,"Male",0,56362
1531,40,0,"Male",0,32298
1532,46,0,"Male",0,32607
1533,37,0,"Female",0,53990.22
1534,39,1,"Female",0,90162
1535,40,0,"Female",1,98031
1536,41,0,"Male",1,97997.11
1537,47,0,"Female",0,33486.2
1538,39,0,"Male",0,46754
1539,40,0,"Female",0,104162
1540,40,0,"Female",0,62081.07
1541,33,0,"Male",0,60138
1542,39,0,"Female",0,44666.64
1543,32,0,"Female",0,92387
1544,33,0,"Male",0,47379.2
1545,52,0,"Female",0,95508.4
1546,43,0,"Male",0,71851.32
1547,36,1,"Female",0,56998.07
1548,40,0,"Male",0,56362
1549,36,1,"Male",0,75912
1550,34,0,"Male",0,63590.77
1551,40,1,"Female",0,50162.36
1552,41,0,"Male",NA,111162
1553,55,0,"Male",0,63014.78
1554,30,1,"Female",NA,45442.86
1555,46,0,"Female",1,95356.87
1556,36,0,"Female",1,107282
1557,43,0,"Female",0,59855.53
1558,35,0,"Male",0,58048
1559,58,0,"Female",0,24642
1560,42,1,"Male",0,86806.96
1561,47,0,"Male",0,64778.75
1562,33,0,"Male",0,44871.96
1563,33,0,"Female",0,49831.22
1564,40,0,"Male",0,42825.55
1565,36,0,"Female",1,90781.4
1566,29,0,"Male",0,50019
1567,34,0,"Female",0,64213.59
1568,34,0,"Male",0,81422.52
1569,33,0,"Male",0,71162
1570,37,0,"Female",0,122634.4
1571,46,0,"Male",0,78778.31
1572,34,0,"Female",0,70397.6
1573,30,1,"Female",NA,46914.96
1574,31,0,"Female",0,76056
1575,34,0,"Female",0,37250.1
1576,47,1,"Male",0,115366.6
1577,42,0,"Male",0,118162
1578,37,0,"Male",0,49677.3
1579,39,0,"Male",0,83960.46
1580,49,0,"Female",0,69961.61
1581,55,0,"Male",0,54434.52
1582,34,0,"Male",0,69736.55
1583,31,0,"Female",0,44198.89
1584,46,0,"Male",0,55851.8
1585,34,0,"Male",0,56362
1586,38,0,"Female",1,80962
1587,32,0,"Female",0,58919.1
1588,50,1,"Female",0,73468.01
1589,35,0,"Female",0,62839.5
1590,41,0,"Female",0,67684.44
1591,33,0,"Female",0,44569.72
1592,38,0,"Female",0,47150.04
1593,63,0,"Male",0,99992.58
1594,42,0,"Male",0,90028.88
1595,44,0,"Male",0,112536
1596,40,0,"Male",0,72475.2
1597,40,0,"Female",0,73162
1598,34,0,"Female",0,39593.16
1599,31,0,"Female",0,44937.34
1600,32,0,"Male",0,69852
1601,50,0,"Female",0,28011.78
1602,35,0,"Male",0,66943.82
1603,32,0,"Male",0,57672.45
1604,40,0,"Female",NA,95205.56
1605,40,0,"Female",0,77188
1606,47,0,"Male",0,43553.94
1607,48,0,"Female",NA,43362
1608,33,0,"Female",0,52165.15
1609,27,0,"Male",NA,44032.43
1610,32,0,"Female",0,57488.04
1611,44,0,"Female",NA,56926.02
1612,32,0,"Female",0,49122
1613,42,0,"Female",0,105162
1614,59,0,"Female",0,45362
1615,52,0,"Male",0,54696.39
1616,44,0,"Female",0,56362
1617,60,0,"Female",0,66066.14
1618,39,0,"Female",0,52434.96
1619,38,0,"Male",0,96062
1620,38,0,"Male",0,74214
1621,34,0,"Female",0,51840.23
1622,35,1,"Female",0,55813
1623,34,0,"Male",0,49044.06
1624,37,0,"Female",0,38528.04
1625,32,0,"Female",0,59252.85
1626,38,0,"Male",0,33925
1627,39,0,"Male",0,36260.21
1628,35,0,"Male",0,46909.5
1629,40,0,"Male",0,46461.3
1630,51,0,"Female",0,32136.82
1631,42,0,"Male",0,51267.6
1632,34,0,"Female",0,59443.99
1633,31,0,"Female",0,41362
1634,36,1,"Male",0,63276.31
1635,39,0,"Female",0,45808.75
1636,39,0,"Male",0,88596
1637,33,0,"Female",0,37872.4
1638,36,0,"Female",0,67125
1639,49,0,"Female",0,44197.13
1640,47,1,"Female",NA,49602
1641,43,1,"Female",0,36702
1642,36,0,"Female",0,43718.94
1643,33,0,"Female",0,45372.77
1644,33,1,"Female",0,47592.62
1645,34,0,"Male",0,45873.11
